sigma_T5,sigma_T10,sigma_T15,sigma_T20,sigma_T25,sigma_T30,sigma_T35,sigma_T40,sigma_T45,sigma_T50
0.1967443813,-0.1328802056,5.1427040796,0.0287206093,0.3213882095,0.1923523636,0.0728918189,-0.5871248475,0.6651715430,1.5523420545
-0.5158706632,0.4763417992,0.7784966107,0.2137431932,5.7901870870,-0.6355006490,0.7041131751,0.2230484598,-0.0171701874,2.1439373514
0.1624922410,0.4395349343,0.6860886887,0.0399465797,-0.1417088051,-0.0209617142,0.0767558830,0.1779644223,-0.3573301918,0.0469903971
-0.3161713676,0.2185138493,-0.2561057399,3.4680743287,-0.2461221761,-0.0398116889,1.2421924298,1.7557550191,0.4120005125,-0.2502015675
0.8196896279,0.1839036164,-0.0855789264,-0.4519375283,0.3656123672,0.5733142744,-0.9358194957,2.8051891738,-0.0786049184,-0.0141533154
-0.0084636888,4.5944331514,1.1984075523,-0.0602514063,2.3422722563,-0.0127413749,2.8168102927,0.6922677735,-0.0357604055,0.0865177276
2.3233250338,-0.7618511636,-0.0512286796,1.8721208958,0.4363614221,0.6118915326,-0.6043638011,1.3594084528,0.0301174372,-0.8532380780
-0.0235087958,0.2496792978,1.0506811911,-0.4094210046,0.0168510061,0.3948743218,2.8471900688,1.0095665315,-0.4313631832,-0.0097595699
0.0261081506,1.0805648917,2.4810308698,1.6105221396,0.6165117096,0.7246820765,0.0482533986,0.0126297283,-0.6256552770,3.8119320748
0.5064951715,-1.3187143754,0.0727575124,-0.2449807013,0.4623079477,0.8545026948,0.0813894373,0.6508100087,-1.1059403600,-0.8144614938
0.0115406483,0.2040209377,0.0164659632,2.1434780734,-0.7602763342,0.9573782968,-0.8682582857,2.1113696682,-0.0345988421,0.1522168154
-0.4573423490,0.7819234955,0.0515382305,-0.2007966650,1.5826190155,0.6812032084,-0.5500011252,-0.7214903883,2.6577689282,-0.2064785206
0.3358896331,-0.5943990108,0.8381216070,-1.2791968227,-0.0419364370,0.7142395438,-0.0339159271,2.4267320503,1.0964551249,2.2677485096
0.0145514590,-0.1910442183,0.9753971409,0.0027276311,1.6295514681,1.3575092529,0.1958053290,-0.1079831366,1.3609863263,0.3580096126
0.5145970227,4.4663267888,-0.0373144467,0.0719098801,0.3602924811,0.2524143009,1.5449847975,0.3238923045,1.0204778905,0.0566549478
-0.5490833680,-0.7898871703,0.0434886300,-0.0498247342,-0.0009662790,0.5925574528,0.0006998586,0.5389410692,0.8227053504,0.0019875765
0.3408065867,0.3198085319,3.1318130526,0.1572591713,-0.0287732012,0.0088625372,3.1830299433,0.2730079607,0.0715862383,-0.0174919129
0.4339222716,-0.5545334139,0.9714927921,0.1663665352,1.9031748762,0.4761995978,0.1327997932,0.5958618584,0.4846129591,1.9501247750
0.8451129674,-0.1290221082,-0.3958140916,1.1929421493,-0.0007895639,-0.3303120772,0.1673937833,-1.9025491319,-0.5878903438,0.0048008647
0.5248515927,-0.0974645485,-0.0707894758,0.1249068102,-1.1401079690,0.0880581583,0.4925918744,4.1023650594,-0.9170719927,-0.1628076365
-0.3345665745,0.4902698000,0.0793604132,0.1187158883,1.3495116897,-0.0031660174,4.8280879927,0.0033441239,-0.0028980096,0.1546061944
0.3026713563,0.4738834852,0.0702688064,1.0982116977,0.6504984943,0.8429057909,-0.0189852318,-0.6178243383,0.3548338068,0.0089237247
-0.8561057774,0.0169317012,0.2753503074,5.0989754498,1.1200449678,0.0831446872,0.5640016346,0.2950287432,1.8446948619,1.9353386343
0.0184818961,-0.6241149022,-0.8675394401,-2.2458624036,0.0023006197,2.5323188964,3.3452710648,-0.2769861979,0.0656017593,-0.1055427155
-0.0328764197,-0.0926112814,-0.1393078206,2.6841709106,2.0173726756,1.3386797178,0.1169506416,-0.6053451213,3.2269949891,-0.1866383753
0.3174601782,4.2226688168,1.4016239877,-0.0168438722,-0.1377497483,0.7287127381,0.0181677972,-0.6818217319,0.1254686680,2.6229049878
-0.5360131221,2.4047522439,-0.1360638581,3.0182238062,2.8879619522,0.0115414113,0.3123216449,0.9385149934,0.1733454364,0.9943858481
-0.0748477011,1.8032715834,-0.6447588923,0.2192644213,1.4450557881,-0.5125456383,-0.2891810445,0.6633155511,-0.0004215102,0.0153625399
-0.0032577858,0.2211408970,4.3131774854,1.6055107405,3.2224859144,3.9865450910,1.1120804588,0.5141232038,0.1922349447,0.1062492283
0.1687330559,0.4347565651,-0.4670978771,-0.2834914028,-0.5848873660,0.1163619681,-0.3657830727,-0.3123438566,0.1886579857,4.5335438165
-0.0252382794,0.2812720455,0.8440238117,0.0872843801,0.0215049580,1.4661227994,-0.1179342541,0.0162907178,-0.0103862829,-0.0298779139
-0.2544102750,2.1508117285,0.7727063627,-1.8631299159,0.7466960537,0.0185710610,0.0697252156,0.8468057459,-0.2850923945,0.7775556584
0.3242958009,0.4138699153,1.1910783243,0.0051384634,-0.6228667348,-0.1061613501,-0.5782274819,1.7042144984,2.5029370174,-0.1402287691
2.9126747995,-0.2938838299,-0.1432679709,0.1956528904,0.9437478250,1.8650183673,0.0154781667,1.1440888403,0.8112791842,1.4310281570
-1.2279021881,0.0174144189,0.7973984796,-0.1684258418,0.7147232957,-0.8477336170,0.2960981196,0.2590727036,0.3509805060,0.4712527817
0.2068383744,-0.1484033549,-0.0080403280,5.6982292103,0.1808113520,0.5378692573,-0.1283867010,-2.1741788409,2.2737157005,0.0773945725
-0.1349845276,0.4833237975,0.0602317021,-0.0349803702,8.9877847388,-0.0642817308,-2.2157486677,-0.8452732413,0.1443557488,0.4136395203
-0.4063958711,0.0422903362,0.3550755897,-0.0025632212,0.3362320169,0.0107836161,0.1306540512,0.0491578252,0.0419754146,-0.6180896034
0.5787856150,-0.4979395472,0.9073490251,-0.5536454475,-0.0243056667,0.1969255448,-0.0131269265,-0.3404752918,0.8881506736,0.5438209583
0.3421287051,1.3598632405,0.1770535444,-0.7683600097,1.1528029583,0.2561021025,-0.5864805945,0.3599805482,0.6102810162,0.2227594116
0.3066777651,-0.0054194379,1.8677765404,4.3476686913,-0.0058346899,0.8545437192,-0.0086143074,-0.0676954497,-0.5829629018,-0.0105024670
-0.1289414694,-0.6084103909,0.3021735375,0.6118517486,4.6280492473,0.7907948264,0.1853231740,0.0554498976,-0.7706203969,2.6675630897
-0.0014056627,-0.0656619625,-0.9087705604,1.3479240094,0.3218810097,-0.2642388770,0.3091918442,-0.7183548918,-0.0500544364,-1.0887378114
-0.0486290660,-0.0799187610,0.5051825791,1.5604309295,0.2632717342,3.0239154538,0.0060752029,0.5503604994,0.0635199534,0.2386337671
1.6357837061,-0.0966817797,1.7284650052,0.3486286311,-0.1457877370,-0.1354351223,4.2060998314,-0.0004963526,-0.4435928121,0.8463166383
1.1935228719,0.9802412652,0.0121011807,1.6748808028,0.0822016456,0.1609723820,1.4251358471,-0.3317376404,0.3382777620,0.1193932009
0.6010823782,0.2420532953,-0.5740006740,4.0688424577,0.3028697234,0.0092613019,2.9366618238,-1.1232657285,1.0646150059,0.1051933031
0.4407273842,-0.0758297657,0.0088896068,0.2039784592,-0.5174681968,-0.0049473413,-0.0947429702,0.0527125600,1.5418296823,-0.0747274498
2.5323496553,0.4161276366,0.3291239023,0.5058502682,0.0013132748,0.0005096260,0.0111042528,-0.0747066052,-0.1621349887,0.0535353756
0.5405979653,-1.7152470249,-0.0357747108,0.6755042890,-0.8520046237,-0.7431625398,0.7445649040,0.0912254194,-0.3928379258,0.5026872970
-0.0122020381,3.7016335854,3.0348117074,0.3782184789,-0.0039544747,1.0002778546,1.7122998819,-0.0906712442,0.0547374881,-1.2628221586
-0.0778918855,-0.3322325101,-0.7716746469,-0.0022771788,0.6064737644,1.1177426096,0.2025088351,-0.9255984882,2.0406557626,0.0575735089
-0.0301776705,0.0224928339,2.0247002134,0.1659445095,0.3589934377,-0.1421459617,-1.4216351348,0.2584342650,0.2599685323,1.3861545908
-0.8974148606,-0.4440593221,-0.8862605213,-0.1890141488,-0.0867368117,0.5913800616,-0.3710133783,1.3581523884,0.5602764597,0.3499708521
0.2152029945,-0.6288302586,-0.0636605459,-0.3751527389,0.9047070695,-0.0122739510,-0.2386691392,0.8790527202,2.6059832366,2.2314198545
-0.1307484963,0.0821247215,0.7140286889,-0.1588516469,0.5626326467,-0.0751302099,3.1340581102,-0.1907122117,-0.2214697860,0.6020437303
0.0693989487,-0.6359166610,-0.1725385709,0.0114280325,0.1807233250,0.6380294978,0.2559528291,-0.1078595263,0.3713277463,-0.5416694259
0.8457771894,1.6084042274,1.3731720978,-0.4850374377,0.9142328292,-0.3057680051,0.8041545512,0.7312349234,0.1000952918,-0.0051407671
-0.2544505568,-0.0040403888,0.0047654993,-0.2284066737,0.3319486641,1.1173797525,0.4047381255,0.0028306423,0.6866859618,-0.1183546571
0.5446870733,-0.7662616580,0.0076199094,-0.1594956187,2.7118252947,-0.0112127135,-0.5536601965,0.9301000699,-1.4004255002,1.0430209422
1.4287145514,2.4865724221,0.2054569517,-0.2369928611,1.6852748467,0.0433221643,-0.3353391227,-0.2511565768,0.8387632220,-0.2511206376
0.0043689920,0.0291142201,2.0622000654,-0.0814562125,-0.0173347335,-0.2780680105,0.8910062968,-0.0199290221,-0.3354656351,0.6163521197
-0.2795851808,-0.0155902596,0.2670076031,-0.7611486841,-0.0784836110,3.6521819929,-1.3581140924,0.0638956516,0.7861236640,0.6422587840
1.0889161536,-2.7232824916,0.8074587585,0.1056002277,1.2537578116,1.6243558263,0.4726600211,1.9777669157,1.7541369213,-0.4123334356
-0.0624578335,0.5447121337,-0.1104106255,2.1418052346,0.3678412934,-0.2165379150,6.6535579217,0.1640630784,0.6007927069,0.6331109220
0.7529957272,0.1330775639,2.1404985134,0.1360812368,-0.2512310414,-0.4011252180,0.2755177446,0.4656911634,-0.2987014969,-0.8279819971
-0.0854314541,0.2018504105,-0.4804055829,-0.4324349994,0.0496372056,0.6054719055,1.1857815586,0.5215271218,0.3890954874,-0.3704379733
0.6308994124,-0.0408622071,-0.8330380266,0.2150265734,-0.1332586462,0.1871913233,-0.0135435661,1.3898625734,-0.5579418358,1.7623054471
-0.8766882693,-0.2892147417,-0.0593408665,0.8160815896,1.6149825730,0.3282638202,0.9844788347,-0.0868392866,-0.0436680678,1.0168488644
0.9084769523,3.0422266219,-0.1153880941,-1.3066752404,1.2490232288,-0.2235845931,0.2299074436,0.4147749877,0.1425718899,0.3270267974
-0.1328244288,3.0030361200,0.6038914111,-1.8422706663,0.0775696900,-0.4244145006,-0.0860180005,-0.0442165924,-0.1349595006,5.7058587654
-0.4702100373,0.5159889660,-0.0893330940,0.6367024062,0.2125433914,-0.6914292221,-0.1559740974,-0.3084667288,4.9780287352,0.4497287067
-0.5306982121,0.9096750481,2.1903229320,2.9022272131,-1.5429812564,-0.0711684791,1.0383199774,-0.7203951426,-0.1566042070,-1.0406107263
-0.5267086265,0.8232874480,0.0052345409,0.0320196801,-0.1005819651,-0.3792125263,-0.2050776652,-0.9749163389,-0.3967404325,-1.6393187294
0.1041452984,0.0101532987,0.3322522754,0.2138420697,0.6649199473,-0.6826337860,-0.1053058083,0.4934269954,0.4574089999,1.4767069472
0.6627857672,0.2637103532,-0.4671380794,0.1472075689,0.2145297997,0.7575107519,1.3973919629,8.1235040640,0.0977337720,0.7191684379
0.1862913540,0.3305417030,0.0081604042,0.8415992379,0.2970016081,0.5272228179,-0.1598782794,-1.1015426520,-0.0039758528,2.2719594566
-0.6505649727,-0.1087621860,2.4079887422,-0.0558638505,0.0029591770,0.1780113313,0.3843325547,2.7277079481,0.0100990818,0.0170698438
-0.8353908085,1.7673891096,0.0090872333,0.1389137105,0.1432250158,-0.4143288792,-0.4108017824,-0.2704089051,1.8610466403,0.3793144199
0.0809376571,0.3982197567,0.1727439841,0.1174455725,5.3326669075,2.4706939617,-2.2328050952,-0.1637371702,-0.0174622710,-0.6539170914
-1.5675081287,0.2429417386,0.4157559935,0.3624754074,-0.1024412137,1.3709298571,0.0117630789,-0.3816140242,-0.2813435293,1.0464238326
2.3646143015,1.7650156923,0.1472189001,0.1572429977,0.8588852302,2.5241797258,-0.2532809845,1.2415253976,2.4006046247,0.4841857996
0.5578816936,-0.2623377052,-0.0663273510,2.0417652705,0.2997151733,2.4590726347,-0.1938664428,0.0095404645,-0.0764978266,1.9050487730
-0.2917940167,0.5767726693,0.0167063193,-0.3307152519,1.8780546082,0.0857021528,0.5139767199,3.5033551277,2.9360405654,1.1143174395
0.0997960038,-0.0901161157,1.0962400257,0.1945527673,0.4679442917,-0.6137308048,0.0505489378,-0.0762144646,-0.2456176025,0.2720897391
-0.0322390085,0.4487987225,2.6800276561,1.2706620153,-0.1652130407,-0.5552717113,3.4982760173,0.4661679167,0.6762597779,2.5659438320
0.4514786776,-0.3774397821,1.0819763937,0.0530698177,-0.0907671504,0.0373721865,0.6945006151,0.1626566154,1.5400145979,-0.9012460390
-0.3379627323,0.4578258333,3.5023567093,0.9176330855,0.1017730386,-0.5214138374,1.2399972892,0.1063108448,0.0563191925,0.2741648285
-0.2714413005,0.4093509093,0.1204622672,-0.2696043742,-0.0663654926,0.3595061950,0.1861929806,0.0939650204,1.1593409666,2.2557506131
0.0196651076,-0.6759424670,1.1580863527,0.9806228224,-0.5371420390,0.2129116742,0.7722226604,1.7857760740,0.6146128323,2.3202454839
0.7363003389,-0.2004741492,1.1349680160,1.1799639043,0.1389811584,-0.3179023705,0.0084827578,0.6834088007,2.7870653493,3.0302844350
0.0659091250,0.1315343439,1.5443788361,0.2258371775,3.3128459700,-0.3436279581,0.2324213002,0.4417146977,1.9434581925,-0.9660594673
0.0236330613,2.0337270262,1.7403737074,-0.3418312662,-0.1138373157,0.0127025353,-1.4825244231,0.4779349332,-2.4885185485,0.3270826328
-0.2415695381,1.0679250126,2.8223200928,2.8154878573,0.9742238655,-1.3331874996,-0.0190971677,-0.0879489135,-0.0626122854,0.5392356730
1.4725741539,2.1495098786,-0.2260801900,-0.1307776792,0.0127668425,-0.0158088658,-1.0818945605,0.4300727161,0.2412408840,0.0293931584
1.3735448852,0.4572441397,0.0441247430,0.0541461183,0.9616410714,0.0074340412,0.1947187845,1.8550023073,-0.1966674474,0.4808815474
-0.3389485278,0.0481438203,0.4414200142,1.1438545101,-1.4479298174,1.7869478024,-0.6069511363,0.3983197740,0.7615496014,0.0477943432
-0.2620417653,0.9611848247,0.1431468201,1.0588372790,0.0785842890,3.6100905898,-0.3873407406,0.7616510588,-0.0482032991,-0.1977864259
0.0969300505,0.4552218569,0.6539578740,-0.0576092667,1.1368479124,0.0449461368,4.0964461949,0.1578662460,0.8476593796,0.6235806364
0.3020170165,-0.0399525201,0.2045033475,1.1876379025,-0.4421927251,0.3246185938,0.0216758473,0.3484341686,1.0430326757,-0.1857634406
0.7839029219,-0.6899321983,1.8170076330,4.1764038882,1.9003454895,-0.0723367383,1.9765168256,1.9415103520,1.3402162146,0.9701278354
-0.3416963914,1.9163286550,0.0397083167,2.7404583617,0.8176708345,1.6880167177,0.5164714706,0.5105296436,2.3154680168,-0.9754672545
0.3922507441,-0.1802456817,-0.7142781280,5.2841900657,-0.0560574217,0.5198575589,-0.0888440784,1.3239421064,-1.9878811005,0.0009012554
-0.2740129039,1.3199301770,0.1979057666,0.8919943048,1.2058313819,0.2605215044,0.6438049961,-0.0075082372,0.5974854029,0.0331849874
-0.3234621554,2.3429524549,2.2965777570,0.7976111283,0.8602280129,1.5616965911,-0.3463041292,1.0204665907,1.8945196990,0.0159753675
-0.8753412296,1.2599943909,1.3184137376,0.9270644496,1.6498394644,1.5008497718,-0.0118965096,-0.0650973999,0.0374311960,0.0558928231
0.0002419899,0.0121799423,-0.1708776558,0.9329757962,0.5366804395,-0.4806309132,-0.0284183034,-0.3706238303,-0.0240912937,0.1490086072
-0.0236876692,-0.4030351048,0.8829606235,0.0373791774,1.3506646158,0.1473610021,4.2408305386,-0.1084440218,-0.1429777770,0.3277192102
0.0198482159,-0.1605614884,1.6755356803,-0.1854319065,0.5162544052,0.3404492960,2.8357771957,-0.0468861375,-0.0718534829,-0.1740076621
1.4258210826,0.4675206389,0.2098125263,1.0752697028,-0.1960447146,-0.2920521417,-0.6119392874,-0.0613014453,-0.0857365540,-3.1414287721
-0.1004468807,1.3698520657,2.0892838204,0.5893348441,-0.1937077815,4.7162529662,1.4662003222,0.8536870044,0.0203772435,0.3927592094
-0.2701293306,1.7423367896,-0.0689255024,1.4419695824,-0.0591285581,0.1343618967,-0.0098484005,-0.1491020518,1.8137748563,-0.4682019618
-0.0366160443,1.0315070105,0.4016969668,0.9059063008,0.5231241803,0.0368514631,0.0942763931,0.6334288776,-2.1287422162,-0.1129255538
-0.0215710852,-0.0353273465,-1.0550299378,-0.0549502031,-0.1409647159,3.8759617723,-0.0441531472,0.7205575142,-0.0833957013,0.0899247152
-0.6871550491,2.4059147738,-0.3543647388,-0.0190782365,0.7444490004,-1.2015621643,-0.0305819562,-0.0777392844,-0.1429049737,-0.1887604674
0.3495858803,-0.9353587214,3.2490517773,-0.2229783747,1.4298331678,2.4174608304,2.2727876509,-0.0524840396,0.7356392843,-0.0731184842
-0.1690811507,-0.2516389259,1.2991113923,0.3170805155,2.6558406776,-0.3991409154,0.8676268619,0.2505772600,0.2095985847,-0.0876572856
1.0051889594,0.1577519039,-0.0109133950,-1.4760223074,0.0225004417,-0.8293013256,0.1166779827,0.3936173110,2.2303722670,-0.0084011519
0.0051152614,2.0559326317,-0.1560121748,0.9517215300,0.4558452243,0.0003904165,0.6890321030,0.1174116978,3.7010910845,3.0460480909
0.0443753340,-0.0259117525,-0.2282113557,-0.3111472358,0.0650160858,-0.5876903639,-0.2549991815,-0.7771840590,1.2209839635,-0.5767909597
0.3345024451,-0.5919760022,-0.0249473987,0.2873911195,-0.0058173678,5.4157347441,0.1447396190,0.9958622768,2.3125157191,2.6244387126
-0.4217246749,0.2131202577,1.4971011036,-0.5933309038,0.8635884238,0.2180405435,1.1220711896,0.5433402304,1.6606426271,0.0259421101
0.3526528631,0.5917004269,-0.1139036223,0.0216806170,-0.0750238937,-0.6938157213,0.5595775072,-0.0036609131,0.0439203728,0.8322502567
1.1222072321,0.2311269797,-0.2422954713,0.9953718574,-0.3298675156,-1.1731968798,-0.0088206237,-0.7434256224,0.2035206892,0.4623755185
0.1837375143,0.8056473804,-0.0534964334,0.4342003273,0.0054433901,0.8613217376,0.1605180018,-0.2002808308,-0.0887921057,2.2123164157
-1.8397608915,0.0344325234,0.0878666264,-1.0706973100,0.0129071624,0.0479964459,-0.3155911448,0.9030884286,-0.4373846953,-0.0050986798
0.0384831147,-0.4536665817,-0.0674987301,-0.2869610319,-0.4091210105,-0.7230733594,0.1859570116,0.0486057031,-0.1266034320,0.2934254606
0.4375885961,2.0508925454,-0.4380542211,-0.0018085568,0.2434653187,0.6414995438,2.5076094937,0.0116399320,0.1939198534,0.6096749847
-0.1064154648,0.4332790051,-0.0481106385,0.4043631847,-0.1598932133,0.4978688299,0.7807953836,-0.4448216070,0.5863220836,-0.2646826780
0.0187264553,-0.0300800947,2.6476828397,1.5591283303,0.8034907302,-0.3314084084,-0.4448991865,-0.3669512545,-0.1740256141,0.8256484290
0.2049365083,-0.0904395150,0.8087362220,0.0766177533,-0.1105568899,0.2989413612,-0.6556751748,0.1447071413,0.0167263054,-0.1216977373
0.1292216186,0.0637751836,0.1411803686,1.6274635198,-0.0021171270,-0.7718282897,-0.1490078796,2.4230864329,-0.5473137107,0.7698948822
0.5240791005,-0.3481870204,1.3657553663,-0.9809493010,0.0169245274,0.0684284199,1.4611177537,-0.0891813786,1.0852874791,0.1250823698
0.0145083555,0.0000686964,-0.1847392562,0.0351261363,1.1215410875,0.0641929319,-0.5077041743,0.0727365646,0.7513382053,0.0462531416
-0.0703599189,2.1846514356,0.2869746869,1.7680053583,0.2421997206,0.0911490519,-0.4388258390,-0.8373838646,2.1748451321,0.8815846112
0.0117818426,-0.1470124548,0.3461238082,0.6154739409,6.1973421833,0.0548241406,0.4175330141,3.4674217532,0.0108287541,0.4170167899
-0.0828601850,0.0436688963,-0.1534908524,0.0857624611,-0.7434858783,-0.1843078424,2.1487984846,1.8046779289,-0.3285240412,0.9386680779
-0.6504252719,-0.0611120320,-0.2886358886,2.0370194603,0.6666832340,-0.6757066138,0.2813136985,-1.2410783654,0.9126558692,1.1990462661
0.0594441613,1.4444825775,0.5731832002,3.0009897960,-0.2360094648,0.2934395575,-0.0115132905,-0.2334299796,0.5145405243,1.0936274734
-0.0227353164,0.9033050349,1.2782795230,0.0758485557,0.0001376863,0.1263064622,-0.0844767137,-0.5839181729,0.4330849447,3.5415662879
1.8082838661,-0.0087172968,2.5788486730,0.7679258669,-0.0533907545,1.4327423667,1.9389001677,-0.0591684564,0.5127297944,-0.9098225060
4.4481011626,0.1788440742,0.1565704519,0.7831606940,-0.7828077211,0.0501832893,0.1132694227,-0.1584120197,2.8297137002,1.0137457214
6.9248838382,0.6353822253,0.1852099756,0.3980547522,0.0107774215,1.0855071980,-0.0488488762,0.0773688206,-0.3833525635,0.5505925656
0.3152905306,0.0030307435,0.1786236261,-0.8342752319,0.3530543256,0.7585607598,0.6599860739,0.5613833505,1.4540597345,-0.1218892521
0.3383397866,2.4283425061,0.3844447219,-0.1571678469,0.2184320748,-0.1787710264,0.2827658621,1.8636330624,1.3494889105,-0.2886068247
2.5399298998,1.8622116971,-0.9608541602,2.0301915748,-0.1434465976,-0.0057053010,0.0198360837,-0.4160744186,-0.1054237107,0.0971351414
