sigma_T5,sigma_T10,sigma_T15,sigma_T20,sigma_T25,sigma_T30,sigma_T35,sigma_T40,sigma_T45,sigma_T50
-0.7119443584,0.0445103159,3.0580502175,7.3159242194,0.4965228709,2.0874471782,2.4884325164,4.9983295371,7.0220700450,-0.5950107800
0.8434208796,-0.0385113088,2.4177390645,2.1897978197,3.4958359971,1.8866367699,5.6258263250,3.5762489623,2.5961300285,4.3266939679
0.1752560051,-0.1097547728,1.6149723980,0.3972320518,5.7634915134,1.7579275293,-0.5839590443,1.3732582143,6.3360425415,1.6887579960
0.6807796272,1.0198711220,1.5438852281,1.3678688045,-0.6318360283,0.2571207143,2.9260899384,6.2258458261,0.4377854019,4.7779608382
-0.1228683805,1.1856195706,3.0258072953,1.1278963610,3.0590842819,3.5397989535,4.1576100421,7.9147839102,2.4645011646,4.5754183472
-0.8598868059,2.6381853858,0.8091592031,0.0477975363,-0.3992191669,4.3632368217,5.8229481244,-0.3930831744,2.5915988312,5.0627988622
-0.1905432213,0.0980689731,2.2901354796,0.7341420061,1.0510189888,0.3038740935,0.5586677770,-1.6351978217,-1.4313503688,4.0414908662
0.4812769281,1.3069211703,-0.4054706428,-0.4751075681,0.2353763205,0.1255413518,6.4163807598,4.9831319090,4.9271506772,8.4496428456
0.0221336286,3.1175589670,0.6487046825,1.2434355666,2.5041887902,1.6893100729,4.5541138801,0.8359722948,-0.4043304013,11.9818201761
0.5253693062,0.7506924398,-2.8335820735,1.3619453524,1.2659991434,0.5979703165,-1.1240187102,0.4939893033,0.7703199240,5.8229824721
0.1633431754,1.0611620286,3.7291673940,3.1062327833,6.9893289279,1.3772647638,0.8725087737,5.6509383522,0.9492690339,6.2966417790
1.4390227644,0.2730965351,0.6828613193,-2.2419185065,0.6736321774,2.7543318002,1.0154555773,-2.3039978939,4.8104896668,1.6667143406
0.5636923778,1.7471818496,-0.2214831356,0.0893434497,2.8841918448,2.1872811294,-0.1685658141,2.7690819756,2.7437301622,2.0515064884
0.3622225190,1.1145074186,0.7744743002,3.2611418154,2.1994347339,2.6851041359,0.9764644961,-0.2810251619,3.1985759659,0.4939619295
-0.0885703994,-0.1744537353,2.0808092147,4.5855409849,5.8317335547,4.2156126935,2.2273231945,3.4285508577,0.4485257251,6.8481915798
0.4856431845,0.9490117739,1.7886923579,0.9380765344,1.6106800250,0.6376317015,1.9591698311,3.3793395563,1.3422257861,0.3101493717
-0.2031694274,1.2001343440,1.4322499938,2.6587764698,0.4854362967,2.0740088999,1.5814778640,-0.6441322819,3.1938470348,7.1407573934
0.2208321024,0.1335362295,1.9880941213,1.4746074468,-0.1971728527,3.2536618341,6.4015225253,0.6142306315,1.9582439161,-1.0167403268
0.0887039121,1.1766984490,1.1274197054,3.9365443378,1.3891234612,2.2323685662,4.6916383280,8.4354624292,1.0892374909,5.2489701379
0.1600188204,1.6836337621,1.6121428109,-2.2532725062,-0.2578356428,6.2802392697,3.4506864001,2.8696696409,3.3361114744,1.5226984590
-0.2787483036,-0.3263357440,2.2129564177,-0.0596400365,-2.3143139561,1.7130754887,3.9415717803,6.4753536513,-1.8948317482,3.4558496209
0.1397104073,0.2375158752,2.2031625410,1.4515441274,2.3217501559,-1.4044429882,0.3189760878,-1.9992808193,1.1723484104,4.0513821370
0.3344550544,0.3848934359,-3.9002742525,1.3929101442,-0.2327540052,3.2557387493,0.1945557367,5.2889200597,1.3392034779,2.2255684499
-0.9533514841,0.6133268017,2.5136624355,2.9167389948,2.2594774517,3.9712970921,-1.5189459556,2.0216938821,4.2270254966,3.4520917514
0.0372552959,0.0312153537,0.7526694872,4.6225694089,0.3629095504,2.3248058089,4.3019146712,1.2733132283,3.2536912475,1.5995378400
4.0685993097,-1.1163240881,1.2994581934,5.7937876305,3.4243464808,4.8336254020,2.7761943982,0.3684208883,2.9322911341,0.2661510382
-0.0325410995,0.6063329585,-0.1575743396,1.3015835679,0.7501452774,2.8454631414,2.7765933513,-0.0088895519,0.5260735863,2.0511609746
-0.1702945295,3.5721281582,3.2426719444,1.8163032206,0.8503255971,4.6492625964,3.2872501187,2.7601617334,1.6082905982,3.3112286701
1.0662513412,-0.0330809685,1.3492436347,-0.3503127572,4.8535870352,0.7073801625,2.4801693967,4.1610318729,5.1097339922,1.0633982513
-0.5185486044,0.0379282896,1.1091654600,0.1083333514,2.6066004159,-0.6327153082,1.9999010720,0.1117011386,2.4635055367,6.0483469534
-0.0786205506,0.1224887697,1.0086012345,0.5752670338,4.8867065807,2.0174086175,2.9596874381,6.7996087346,4.0112130578,7.4846182147
0.0067821930,2.3413225425,-0.0673264064,2.3710700308,2.2815948885,-0.8269744318,5.1447543767,0.4994161282,-0.0479411662,8.4061547621
0.3351065685,0.2646421112,-0.1618903930,1.1688713189,2.2469712747,0.5523682046,-0.7219106620,2.8383584581,2.5536225396,6.7357135369
0.2575042528,-0.3013368584,8.1250479301,1.9583811837,2.6995138727,2.8695907015,2.7862946990,3.4482459184,3.4279283550,6.0724492295
-0.7573016939,1.4189555081,0.5845266594,0.8225971732,4.5342963198,1.6552035071,2.2563707221,0.2954446316,2.9145150334,2.6556975780
-0.3082937108,0.8391715826,-0.0573217922,3.3663465146,3.4021027530,0.8826364349,2.0755979371,3.4106855361,4.0166640594,0.8404060890
0.7424670381,-0.2694557532,-1.3678455353,0.1430522461,0.6978668647,0.5417768251,0.7445372639,0.4249958544,5.0509996221,2.8755360981
0.1686437740,-0.2119888821,3.3894950067,0.8086824633,2.1257368213,2.8223102618,2.4570222737,1.0425091084,3.1992372586,5.4867245850
0.1246626317,0.0862602485,0.1056171980,1.0930198622,0.4502008397,4.1535390017,5.2279538050,0.3825529794,3.7767019215,2.9853372514
-0.0122307041,1.7800774833,3.5393700182,5.3406193796,-1.3762981253,2.2200499830,3.9654165095,-1.2729807475,0.6090624355,-1.2151801461
-0.2050674147,-0.8955479895,3.2538815764,3.1110676241,2.5746460852,1.8687235660,3.6674346761,0.9676192177,6.2583563154,7.5500575528
0.6799186511,0.2850814880,-0.5585242036,0.2090496047,-0.0376838014,-0.2709092662,2.9761299658,0.2566578746,5.0631336933,1.8421971293
0.4681832290,-1.4626689808,4.0304196812,-0.3351655757,-0.8722651296,0.7601218547,5.9318905938,6.8762431847,4.7388683907,-1.1794106097
0.4101698797,-0.1898107644,4.1010401541,1.4056110271,0.2487942765,2.5169962881,0.7717451433,1.7424074507,6.1085049569,1.4894960912
0.0809709883,-0.1415370841,3.5978667358,2.2708300017,2.5417324034,-1.1912222079,4.8742043172,3.1004438184,4.2895673850,1.4086581927
0.1904566879,-0.3469900261,0.9615477211,2.2328034673,0.9713454359,2.3602293288,4.1040897320,-0.8513110302,3.1690091216,7.5628921599
-0.1177031777,0.4355939592,-0.5402672075,0.6960186362,-3.4883621489,-1.5794095239,1.3804754540,2.3925017910,0.5431320717,5.1748066377
0.2076497359,0.0456884121,0.4614118727,-1.4659082195,-0.2011460643,2.2491934181,0.6659020005,1.6455184492,2.4178572673,3.3582071122
1.4246271400,2.3035540659,2.0539209785,1.3820434284,1.9462659810,1.3366663240,2.3620885928,1.0112398988,4.2820013638,13.2115028565
-2.1239652778,0.5091509867,4.8710471686,5.0943499282,0.0902994883,1.1385292586,0.3207717795,10.0939230003,-1.5423129736,9.1458280716
-0.6005625463,-1.8412291702,-0.8382848476,0.1177923370,2.5514701568,-0.2743612482,2.0887204442,-3.1714904468,6.7499771036,3.6754028958
1.0344245699,2.1141618767,0.2066081437,-0.8934496700,0.7374498738,3.1365930078,2.0545537011,6.3889517478,5.5733402755,5.4627029533
-0.4899223032,-0.2517019145,2.8979696100,1.1675386512,-0.5903952777,2.0773482679,1.9071755233,5.5245056057,10.7700237506,3.1116328345
0.1808730475,-0.3031640720,0.6713209053,-0.8541499753,4.3010054159,2.4333514141,4.9275272435,1.4329953386,-0.7094056911,4.4023827579
0.2460420952,-0.7768934159,0.0357127749,0.5897885270,4.9499049328,-0.7235590880,2.3048691868,0.9907653959,4.2903590904,-0.7981569312
-0.0487753491,3.0386322933,4.7415077853,-0.1317577372,6.8545195963,1.1585930287,0.7001625214,14.3239094214,0.2819361650,3.9914977756
0.1510251276,0.5688402186,0.5805886248,-0.4391839222,0.2857767781,-0.4721125643,2.7425961168,7.2830843502,6.6308278270,6.7056983490
0.2233103662,0.1417833724,-0.5379493618,0.7130804965,3.0151635034,0.5233947736,0.4125558504,-1.8999744056,2.7072527970,6.3066156214
4.6978575597,0.5901563260,0.1523234342,-0.6586828061,3.4680362617,0.7521187918,0.7799157774,0.8185991027,-0.8339112734,0.5455256012
-0.4805265894,-0.3280152940,0.3902273264,4.7532676410,0.3015080018,2.0715371920,3.4662153309,3.0123108440,6.1999550261,7.1826862853
1.1546534812,-0.6833424567,-0.2514836832,2.9782275608,0.8081503577,0.1275684885,7.6278847912,3.2621672021,2.7077948965,2.2214950285
1.2605711872,0.2446701425,2.0198842077,-0.5658912118,1.4919143545,1.2517443444,4.0312380766,-0.6069718464,7.9586450623,6.4080407808
-0.1868977589,0.8149681126,1.5812579378,-0.2972468459,0.7547998582,2.0550703746,5.2030738597,5.0030623334,4.9465094445,7.4994961177
1.9447100949,1.0532123149,2.0369397618,2.7164044792,3.0186622090,3.0227305747,-0.1668737851,0.5742739405,-3.6783848971,-0.7817148151
0.8996424854,2.3981966337,0.5137834537,0.0086139110,1.0688005645,1.7302165961,5.7510425477,5.2726149686,3.5111159729,5.9203358786
-0.0815112552,0.9473072937,2.0912714034,4.5313127312,3.8603833945,2.7056708682,1.0246858135,3.1653516419,-0.3691438943,1.4433248001
0.0747026488,-0.2835564751,3.9662261431,3.7914769559,2.4115884305,-1.9149699032,-0.8902666563,3.8236960875,5.7679936393,3.4159474441
-0.4762096744,1.5995348297,0.2383684844,2.2398851415,1.3238913434,-0.3700564255,6.5466646921,4.0584813787,2.6522603245,3.6709844705
0.2694304225,-0.9748967097,0.5329260221,2.3827294398,4.8734592931,0.5086973203,7.5372213435,8.2090899808,1.3491618385,8.9069654993
1.2209848971,6.3810021113,4.1505112321,1.1918604665,2.4755321040,-0.6924372124,0.7199887624,1.0351383432,1.5172114769,4.4436701591
0.2831451543,1.3209998173,2.0225197545,-2.1144788452,-1.4126987426,2.4623990500,12.7919802882,3.2872995934,2.2011793768,9.8063729318
0.7828124086,1.0342800560,-0.3262507118,2.1774632934,3.5577225049,1.6099184801,5.9307562750,1.9431675506,1.8390876784,8.6858536242
1.5475305106,-1.9465795272,0.4121190418,-0.3154352086,2.1800333506,5.3305726354,-1.2290606155,3.0719656307,0.9657055237,1.9187009749
0.2337879853,0.4133066313,-0.2162178453,1.5719473726,2.3189500741,-0.9619190362,3.9221090343,1.5728731429,1.6907037252,2.9971654869
3.1249800704,-1.1032397827,2.9280584711,-2.1156789989,0.9459619641,2.9803738202,3.8465374462,4.8808383195,-0.2321073204,6.3416130479
0.1072750016,-1.5566547133,9.5699409270,0.2737172585,0.8009485737,2.8100339331,1.6511577713,0.3195262328,4.6107514255,3.9719237219
-1.0280117077,-0.2743774247,0.3737935100,5.4990363403,4.8359091667,2.3657746260,1.9796352809,1.5847483702,3.9204767835,6.8417592878
0.0916158084,6.4989786357,1.0839481006,2.3101743327,1.5990093103,-2.0731620397,-0.2811421546,3.5721404003,-0.1115830097,-1.5779682620
2.3412175835,-0.3684145059,-0.0302037068,2.0221946973,1.1091974364,0.6855656784,0.9240574449,2.5451966446,0.2565901826,11.6611566296
0.1115558634,1.1978061122,0.6698522409,2.0423215651,3.5659320388,0.1378683058,-0.4374350451,1.1517605942,2.3784516007,1.8328624514
0.9416489163,0.0924711874,-1.6421283665,3.2124969532,1.9336052949,-2.5754951811,3.1106450105,2.3075928439,5.6954514281,-0.9575592569
0.1799813435,-0.1264547361,1.5478156993,0.4999833320,1.0265704679,-0.5140360753,3.3209465821,3.2344498666,1.9408794142,4.0233067439
-0.4260804443,3.8268796809,1.2739097450,1.6774526356,2.3152243377,2.7613746501,2.3155320562,5.3160792808,0.0481444020,0.4608859615
0.6091926776,0.6976001705,2.3436285545,3.4284525536,0.1481344737,2.7961614020,5.5638435619,3.2724439308,4.4120486718,0.4820750548
-0.7834406247,-0.7699399421,0.1371523809,0.9884473244,1.2631423878,3.7352955751,0.2849010255,4.3131691989,0.3715684063,-1.9461940433
0.0652276985,2.0571535571,1.1145039814,2.4751454705,0.8834029934,3.1687646517,2.5735613023,-0.7660513658,2.0607613696,4.8618394890
4.2733169887,1.4994106409,2.9787273478,-0.3555698772,-2.8318534048,0.6567860194,2.4103276374,3.3158558583,4.6657067817,1.9470140679
1.8104927824,1.0408138709,1.9804766967,1.7401306331,5.0116737251,0.3293262209,1.0874637008,2.1430507043,0.7884380376,6.8823999142
0.2830623378,0.0049406662,0.7201881839,0.4320660770,0.1212273135,5.9282287254,0.6949179894,5.3068435825,5.3844167705,4.8675543842
-0.0387235496,0.6257222354,1.6744201501,2.6002956460,1.5458547821,2.1672023213,4.6041657510,1.4596841161,-2.0284018238,-0.5404828529
-1.8566236421,-0.1210126814,-0.9405120745,0.2555149934,3.7117844826,1.3242982419,6.9312766795,0.1493588747,-1.2333778038,3.3599273002
-0.9540571243,0.6720434627,2.2991044888,0.3301222523,0.4561721052,9.1434311601,1.6474176803,5.0822033710,2.9874279492,7.1816486086
1.3392302152,-1.5537132341,0.3637539777,2.3529423947,3.8543351853,4.6528749196,2.7985732490,0.3056654020,4.0419809296,1.2749132618
0.4743399913,7.7108862380,0.5129820834,6.5915538417,5.0297562061,1.8782062155,3.5609988889,0.2844205625,-0.3309469534,2.6556194357
0.1132525306,1.8827124865,1.8527330429,3.5982345016,-0.8415988811,5.4830721836,4.8770451138,0.6075396547,1.4347016955,0.8211400515
-0.8094842792,0.4465930091,-0.3576416215,4.3043320306,0.8824986817,3.6972355374,3.3202948655,2.9643569601,4.3574096664,0.6906306598
0.0901264544,2.0453770541,2.8541635875,0.5226767277,2.1251158405,4.3083678426,-1.8225511039,1.9431788198,3.5082553775,2.3374047566
-0.3252611125,0.9056137372,1.0793331091,3.6875160613,1.5221851944,3.1051982818,1.9219837683,-0.6922016491,2.2660845924,2.3774566459
-0.7039776692,0.9904880020,1.9094462555,0.6219856999,4.4516498370,9.7734744325,5.1522584838,1.0978746975,5.5084064489,1.5102942409
-0.1046243584,3.5479080787,2.9635259079,1.1732984294,0.9314806655,7.1461237110,2.4377524344,2.3407028218,4.0286852374,4.3622812221
-0.6720867364,1.0505457439,1.1837537731,3.7142145449,-0.9555685700,0.7650810963,4.4883751430,1.2212641865,4.5570186633,1.8311337879
0.5220315033,-0.8368685709,0.9904850349,1.7436039858,0.4759306171,0.9429559570,3.9935386038,-2.1067010058,5.6030564288,2.4557938056
1.1536481867,-0.1413113936,0.9160476389,-0.0214009257,-0.7178867219,1.1635975972,4.9777214929,1.4703457563,2.2508852242,3.0894430936
-0.2273004625,2.6585575808,3.3282248162,1.5017125338,1.2701919863,2.2033688169,2.1972011160,4.1846802827,3.5784748995,-0.3025322399
0.3189900586,0.2759468570,3.1843622253,3.2620943985,4.0017157402,-0.4724884211,4.3893738881,-1.2954520462,-1.0106584206,1.5929283537
0.4327552194,0.4530687337,3.8116578570,0.9575578848,-0.0062707551,0.4531789967,3.1866316921,4.3681728610,0.6861135582,1.4386151541
-0.2875396814,1.7096729408,0.5852221773,0.9162177946,3.0188071748,-0.7902652319,0.6380366776,2.0126645921,4.9405951215,5.2518290307
-0.3815663576,-0.1420174012,-0.2495882102,0.7129585073,1.2806745626,-1.4794157211,4.2955848796,2.5262059931,5.0660180074,1.0108743362
1.1308317106,0.3501754839,1.4448144697,-0.8949078371,0.3925940156,5.0255561224,3.3289301417,1.8972625909,-0.2023897247,5.0851146618
-1.0267409437,0.6527622883,-0.3009109733,1.1402513640,4.1669815224,3.5931476020,0.2521223404,1.6072657771,3.2031864748,5.5964677140
-0.3128673080,3.2820361822,-1.1154932517,0.2626763554,2.4403832209,3.5618082867,-0.5168593837,0.8273776344,-2.5297930132,1.8716713980
0.1293465570,-1.1392830521,-0.0616342324,1.7811489851,-0.1066138946,4.2914893244,5.7609128998,5.4704924091,1.1274717218,0.3140036369
-0.0972807165,0.7255028925,1.2151442541,0.3409824589,1.6946620950,1.6196698271,5.0001632407,3.4995957832,3.0860551466,-0.9648374103
-0.2875957943,-1.1639630634,0.9238701891,1.2715020405,1.6105215913,9.8171763847,0.3319297152,-0.4464884541,1.8509811088,-0.0620573815
1.9540730060,-0.5837810366,2.5750341842,-0.6303284120,3.8993923585,1.0543759272,7.1911131603,2.3075118631,9.7382176314,2.1136220542
0.3270144608,0.0130755179,4.0833867552,1.5610485867,1.1194560004,2.6251964530,-1.3802547731,4.3540721537,3.4085350831,-1.3413241337
0.6299806413,-0.3155158024,2.5314135664,2.0395076541,3.0927671970,-0.5398244612,-0.4830772544,-1.2110554853,7.9205535132,2.2461043207
0.1704884667,-0.3987207144,0.6159155267,-0.3011865251,1.0648515984,1.1874128407,5.0753632557,1.0134202574,-0.4595743311,7.4624034031
0.6280685432,0.6261943723,1.4637736663,-2.3798220455,2.2514504902,3.2663014010,3.1863770271,4.2063217196,4.4166015058,1.9314541129
0.3802175191,0.1238044280,-1.1321494685,2.3027229949,1.5708310129,1.5083622017,2.6646740228,1.6968964870,3.3474104838,4.4012858164
0.5170413482,0.4156738849,-1.1194175304,0.8355459725,3.9385777327,1.2690674157,-1.2182805096,4.9249092397,3.7747598845,5.1317226250
2.4524706463,0.1448488225,-0.4608877752,0.3192865869,3.0897934582,7.6346767451,-0.7629036328,2.8764729514,5.8698686112,0.9751153833
0.4035854804,0.6160133322,1.2527427999,1.3469912906,1.7169504673,-1.7716160038,0.9286208115,-0.3800836839,0.0216330693,3.9532993577
-0.2044095352,4.2087356211,1.5217430955,6.5236815852,-0.5059471483,0.4187938220,1.1774735307,2.6170352958,1.5612250086,4.1371817387
0.6189743241,0.0649430553,1.0071509344,1.9055710283,2.7095500272,0.2330786077,3.7996716925,0.4231030618,3.1123616512,4.1303945519
0.0288826027,-0.1958138732,-1.8229338722,-0.7669678310,2.0600981041,1.1690971633,4.3628955439,-1.7417606564,8.1168854468,2.3040179885
0.2319156629,-0.5876655480,0.9000909570,0.9962778920,-2.5062744905,0.5036877490,2.1620107033,3.7543768441,10.9784200438,2.7709585200
0.0353466235,3.0418508054,0.9518447004,2.4225747325,2.4774679841,1.1974066025,7.3492031323,1.6901866723,7.5526050253,4.1800203495
3.8282992019,-1.9638904357,1.7663374907,4.2294075780,3.4084586046,1.1454215665,-0.9053941741,3.6759965546,-1.6967810633,0.9590188728
-0.1058180954,-1.2061017752,0.9188030304,1.6655238836,2.0005813882,-0.0991787209,4.3664741039,4.9614682525,5.5980979243,4.5200375146
0.2560794234,1.8088471944,0.4694814049,-0.0028919340,1.0874942549,2.6175597625,8.5324057863,0.6163230520,5.6664813696,5.9781631150
0.1276162733,2.0596487983,0.5207976417,0.7711054160,0.0050454517,0.7768492392,2.2078086625,1.9829089873,1.9872636911,9.5435758501
-0.0470094171,1.1623802368,0.6139289293,9.1363777752,1.1129612952,0.8023630475,-0.5437766362,5.1676164289,2.4958458989,3.0261352651
-0.2325348376,1.8113233667,-0.1480165167,-0.7033710730,1.5586050670,3.5886599450,-0.9725814299,-0.6607549578,3.8735647964,2.3726392072
0.4876452390,0.7822661540,2.1224425545,0.2754044771,1.8297095631,2.0713743123,-0.3197549653,7.1429558596,3.3040059415,4.6776015170
-0.3610522329,-1.8583532804,0.8264476162,1.5013197991,1.1705169166,-1.1736592523,2.3782449706,1.3370039301,7.0787780650,5.1694567414
0.8316490998,-0.5247223534,2.4872838959,2.7211114512,1.8880093931,-1.6917267907,4.3216414990,5.1359736207,-1.1652570681,-0.3892166892
0.7749864205,-0.3088911879,1.1634476831,-1.0409215213,1.7405479993,-0.2126678690,9.5166141345,3.2437973506,3.4803195264,-3.3109566362
-0.0653367732,0.1782012337,0.3814659026,1.6016993210,4.5857017468,1.4032607267,1.5475903877,7.4912597031,1.9768303215,1.1479486595
1.7300479684,1.0283484938,2.3147602591,-2.8690419288,2.2454110687,-0.9291689945,-2.5981710938,3.9871801696,4.9693840146,2.0202758987
0.8842398243,2.0285198662,0.0718721563,1.0435991995,2.4285046983,1.8755964747,1.3267037442,5.5392233441,0.9104503238,6.1308830920
0.4732914618,0.0639113267,1.0421978636,0.9194984026,3.3480624738,6.5046520521,-1.1245666507,5.2490846443,9.7270464025,-1.9942325185
0.4545647665,0.6327966193,1.1379683477,2.1177642610,1.4580406677,2.8929365969,1.0155403546,3.7403311463,9.4331334103,2.6551806438
2.6369330916,1.3492168059,0.2035008101,5.6952522557,-0.4602966155,5.5682170917,3.9034601931,2.9185084744,1.7146097439,0.4515671936
1.0909231382,0.6438440312,2.5120766952,1.1868572261,0.1849989293,0.1979401027,1.2320400635,1.3717501995,2.8719582323,2.6533241903
-0.8579762760,3.1488213697,1.1968587577,1.6186701887,0.2886584377,-0.7739267204,0.2243389957,2.4327304100,4.5946534682,-1.7231170391
